wavelength,flux
5488.4335,190129.7
5489.0755,189761.3
5489.7174,189757.8
5490.3594,189871.7
5491.0013,190530.1
5491.6433,191308.4
5492.2853,193481.5
5492.9272,193976.5
5493.5692,193399.8
5494.2111,192816.6
5494.8531,192192.6
5495.4951,192800.7
5496.137,190619.8
5496.779,189700.1
5497.421,189794.4
5498.0629,187092.6
5498.7049,186176.2
5499.3468,185185.0
5499.9888,185104.5
5500.6308,183903.3
5501.2727,186359.3
5501.9147,188141.6
5502.5566,188993.0
5503.1986,188669.3
5503.8406,187990.5
5504.4825,188055.5
5505.1245,188492.6
5505.7664,188798.7
5506.4084,188391.0
5507.0504,188009.5
5507.6923,187657.5
5508.3343,186779.0
5508.9762,186860.3
5509.6182,187483.1
5510.2602,189090.6
5510.9021,191188.8
5511.5441,192806.4
5512.1861,191640.5
5512.828,190681.4
5513.47,189076.9
5514.1119,186782.4
5514.7539,186970.2
5515.3959,187562.5
5516.0378,187006.8
5516.6798,189255.0
5517.3217,192135.5
5517.9637,193296.8
5518.6057,193774.2
5519.2476,195283.5
5519.8896,196236.3
5520.5315,196280.5
5521.1735,196582.8
5521.8155,196391.9
5522.4574,197548.1
5523.0994,196616.2
5523.7414,196734.7
5524.3833,196375.1
5525.0253,196784.1
5525.6672,195896.1
5526.3092,195587.4
5526.9512,193072.5
5527.5931,191266.0
5528.2351,189201.1
5528.877,186491.4
5529.519,185754.1
5530.161,185069.5
5530.8029,184321.5
5531.4449,185577.9
5532.0868,189508.8
5532.7288,193474.4
5533.3708,195524.4
5534.0127,197457.7
5534.6547,195869.9
5535.2966,194597.2
5535.9386,194351.6
5536.5806,195965.3
5537.2225,194540.7
5537.8645,195552.5
5538.5065,195819.1
5539.1484,196330.0
5539.7904,196062.5
5540.4323,197898.6
5541.0743,196291.4
5541.7163,197548.5
5542.3582,197727.4
5543.0002,197116.3
5543.6421,196806.3
5544.2841,196285.7
5544.9261,196467.3
5545.568,195781.8
5546.21,195453.2
5546.8519,196166.8
5547.4939,197414.3
5548.1359,197333.4
5548.7778,196765.2
5549.4198,196974.5
